annotator,fallacy,id,lead_time,main_tweet,new_id,posterior_context,previous_context,updated_at,Ad Hominem,Appeal to Fear,Appeal to Ridicule,False Dilemma,Hasty Generalization,Loaded Language,None of the above,component_id
1,['None of the above'],7265,326.528,"[main_tweet] [user28194]: Hey guys! I read somewhere that drinking 1 tbsp of bleach a day makes you immune to COVID-19 ❤!! 
 ",226234," [context] [user28194]: You ripped off my idea @user twat !!! 
 ",,2024-03-21T16:47:40.492783Z,0,0,0,0,0,0,1,
1,['Appeal to Ridicule'],7266,4.392,"[main_tweet] [user28194]: You ripped off my idea @user twat !!! 
 ",368922,,"[context] [user28194]: Hey guys! I read somewhere that drinking 1 tbsp of bleach a day makes you immune to COVID-19 ❤!! 
  ",2024-03-21T16:47:45.246801Z,0,0,1,0,0,0,0,
1,['Loaded Language'],7267,20.356,"[main_tweet] [user61948]: Your silence is complicity. @user @user ... @user #tyranny #savelives #hcq #zinc #zpack #doxy #ivermectin #ZelenkoProtocol 
 ",369696,,,2024-03-21T16:48:05.911483Z,0,0,0,0,0,1,0,
1,['None of the above'],7268,5.544,"[main_tweet] [user55870]: Massive fire rages at world's largest COVID-19 vaccine manufacturer 
 ",265999," [context] [user2032]: after 2 HCQ manufacturing facilities and 1 Ivermectin manufacturing facility burned down earlier .... 
 ",,2024-03-21T16:48:11.788203Z,0,0,0,0,0,0,1,
1,['None of the above'],7269,20.479,"[main_tweet] [user2032]: after 2 HCQ manufacturing facilities and 1 Ivermectin manufacturing facility burned down earlier .... 
 ",371148,,"[context] [user55870]: Massive fire rages at world's largest COVID-19 vaccine manufacturer 
  ",2024-03-21T16:48:32.585888Z,0,0,0,0,0,0,1,
1,['None of the above'],7270,8.851,"[main_tweet] [user14724]: covid was a lie. live ya life. 
 ",372493,,,2024-03-21T16:48:41.739823Z,0,0,0,0,0,0,1,
1,['None of the above'],7271,14.796,"[main_tweet] [user68957]: BREAKING - Kimberly Guilfoyle tested positive for coronavirus while in SD / was expected to attend tonight's event at Mt Rushmore. Sources familiar add Donald Trump Jr tested negative. Neither have been in direct contact with the president and did not fly on AF1 - @user 
 ",183075," [context] [user81223]: drink bleach ur dad said it's the cure 
 ",,2024-03-21T16:48:56.843389Z,0,0,0,0,0,0,1,
1,['Appeal to Ridicule'],7272,4.463,"[main_tweet] [user81223]: drink bleach ur dad said it's the cure 
 ",372734,,"[context] [user68957]: BREAKING - Kimberly Guilfoyle tested positive for coronavirus while in SD / was expected to attend tonight's event at Mt Rushmore. Sources familiar add Donald Trump Jr tested negative. Neither have been in direct contact with the president and did not fly on AF1 - @user 
  ",2024-03-21T16:49:01.617251Z,0,0,1,0,0,0,0,
1,['Loaded Language'],7273,66.122,"[main_tweet] [user140103]: in Kashmir. I want her government sacked, and a new strong government in place. You can fund all the good parties. Use the government's money. Part of it belongs to me, I am both King of Kashmir and the Mogul Emperor, and they owe me royal taxes to the tune of billions... 
 ",374046,,,2024-03-21T16:50:08.046085Z,0,0,0,0,0,1,0,
1,"['Appeal to Fear', 'False Dilemma']",7274,95.14,"[main_tweet] [user99680]: Peddling misinformation from the highest office in the land is dangerous and irresponsible. House Democrats are focused on the facts. 
 ",290163," [context] [user98865]: is anyone stupid enough to drink bleach or ?? Democrats are focused .. on impeaching and investigations. They hurt the virus timing by diverting our and the president's attention in Dec and Jan . #coronavirus #realDonaldTrump #House 
 ",,2024-04-19T14:13:52.073688Z,0,1,0,1,0,0,0,
1,"['Loaded Language', 'Hasty Generalization']",7275,105.654,"[main_tweet] [user98865]: is anyone stupid enough to drink bleach or ?? Democrats are focused .. on impeaching and investigations. They hurt the virus timing by diverting our and the president's attention in Dec and Jan . #coronavirus #realDonaldTrump #House 
 ",374215,,"[context] [user99680]: Peddling misinformation from the highest office in the land is dangerous and irresponsible. House Democrats are focused on the facts. 
  ",2024-04-19T14:14:35.607921Z,0,0,0,0,1,1,0,
1,['None of the above'],7276,6.951,"[main_tweet] [user90124]: Trump Is Making Cadets Return To Campus So He Can Give A Speech via @user 
 ",341879," [context] [user126989]: trump hires help to contract COVID-19. It's the bleach they can do for their pretendsidential space farce. 
 ",,2024-03-21T16:52:37.471789Z,0,0,0,0,0,0,1,
1,['Appeal to Ridicule'],7277,21.585,"[main_tweet] [user126989]: trump hires help to contract COVID-19. It's the bleach they can do for their pretendsidential space farce. 
 ",377526,,"[context] [user90124]: Trump Is Making Cadets Return To Campus So He Can Give A Speech via @user 
  ",2024-03-21T16:52:59.384926Z,0,0,1,0,0,0,0,
1,"['Loaded Language', 'Ad Hominem']",7278,45.465,"[main_tweet] [user103246]: you literally recommended putting a direct line of bleach into the bloodstream and some light up your ass to cure COVID19, not to mention you look like the meat equivalent of watching a wax statue melt in the sunlight. 
 ",378904,,,2024-04-19T14:15:17.698752Z,1,0,0,0,0,1,0,
1,['Loaded Language'],7279,7.679,"[main_tweet] [user97730]: You can't beat COVID-19 through diet Anyone who tells you otherwise is a shameless grifter 
 ",368002," [context] [user66298]: 💯 #sugarsplaining won't stop a lethal pandemic. Nor will HCQ/Zn/Z pack/Ivermectin/Oleandrin/my pillow/Fillet of a fenny snake/Eye of newt/toe of frog/Wool of bat/tongue of dog/Adder's fork/blind-worm's sting/Lizard's leg/owlet's wing. #covidpseudoscience 
 ",,2024-03-21T16:53:29.739670Z,0,0,0,0,0,1,0,
1,['Appeal to Ridicule'],7280,65.78800000000001,"[main_tweet] [user66298]: 💯 #sugarsplaining won't stop a lethal pandemic. Nor will HCQ/Zn/Z pack/Ivermectin/Oleandrin/my pillow/Fillet of a fenny snake/Eye of newt/toe of frog/Wool of bat/tongue of dog/Adder's fork/blind-worm's sting/Lizard's leg/owlet's wing. #covidpseudoscience 
 ",380655,,"[context] [user97730]: You can't beat COVID-19 through diet Anyone who tells you otherwise is a shameless grifter 
  ",2024-04-19T14:16:13.609958Z,0,0,1,0,0,0,0,
1,['None of the above'],7281,9.194,"[main_tweet] [user42844]: 4-month-old daughter of New York City firefighter dies after testing positive for coronavirus, family says. 
 ",36403," [context] [user58706]: 😭 I weep for the innocent. OTOH the #magats can go ahead and drink bleach 🙄 
 ",,2024-03-21T16:54:05.081234Z,0,0,0,0,0,0,1,
1,['Ad Hominem'],7282,81.137,"[main_tweet] [user58706]: 😭 I weep for the innocent. OTOH the #magats can go ahead and drink bleach 🙄 
 ",381719,,"[context] [user42844]: 4-month-old daughter of New York City firefighter dies after testing positive for coronavirus, family says. 
  ",2024-03-21T16:55:26.558237Z,1,0,0,0,0,0,0,
1,['None of the above'],7283,357.687,"[main_tweet] [user3824]: 🔥NEW PODCAST🔥 🗣@user 👤@user On today's episode, Howard Beck of @user , joins Facci to discuss the state of the NBA, handling the Coronavirus, the Lakers-Pacers 2000 NBA Finals & some rapid fire questions to end the show! Listen: 
 ",381355," [context] [user2722]: 🚨 @user hosts a NEW episode of @user ft. Special guest @user of @user 🙌 The guys discuss the state of the #NBA, #Coronavirus, the #Lakers-#Pacers 2000 NBA Finals and much more! So make sure you tune in ⤵ 
 ",,2024-03-21T17:01:24.605424Z,0,0,0,0,0,0,1,
1,['None of the above'],7284,6.214,"[main_tweet] [user2722]: 🚨 @user hosts a NEW episode of @user ft. Special guest @user of @user 🙌 The guys discuss the state of the #NBA, #Coronavirus, the #Lakers-#Pacers 2000 NBA Finals and much more! So make sure you tune in ⤵ 
 ",381912,,"[context] [user3824]: 🔥NEW PODCAST🔥 🗣@user 👤@user On today's episode, Howard Beck of @user , joins Facci to discuss the state of the NBA, handling the Coronavirus, the Lakers-Pacers 2000 NBA Finals & some rapid fire questions to end the show! Listen: 
  ",2024-03-21T17:01:31.221636Z,0,0,0,0,0,0,1,
1,['None of the above'],7285,7.125,"[main_tweet] [user64374]: There has been a COVID-19 outbreak at the Royal Children's Hospital, Melbourne - a newborn infected and more than a dozen people in quarantine. @user #9News 
 ",328851," [context] [user28974]: @user @user And yet doctors are speaking out they have a cure and no one is listening 
 ",,2024-03-21T17:01:38.658299Z,0,0,0,0,0,0,1,
1,['None of the above'],7286,9.277,"[main_tweet] [user28974]: @user @user And yet doctors are speaking out they have a cure and no one is listening 
 ",40176,,"[context] [user64374]: There has been a COVID-19 outbreak at the Royal Children's Hospital, Melbourne - a newborn infected and more than a dozen people in quarantine. @user #9News 
  ",2024-03-21T17:01:48.272018Z,0,0,0,0,0,0,1,
1,['None of the above'],7287,7.256,"[main_tweet] [user64374]: Australia's top pick for a coronavirus vaccine has been approved for use in the UK as the country grapples with rising cases. #9News 
 ",182257," [context] [user39015]: @user Your an idiot if you take this stuff. If this was really about helping people get over covid why ban stuff like hcq and zinc or ivermectin witch has been proven safe to take and has over 96% success rate unlike these rush vaccine that no one know what the long term side effects 
 ",,2024-03-21T17:01:55.848858Z,0,0,0,0,0,0,1,
1,"['Ad Hominem', 'False Dilemma']",7288,65.65899999999999,"[main_tweet] [user39015]: @user Your an idiot if you take this stuff. If this was really about helping people get over covid why ban stuff like hcq and zinc or ivermectin witch has been proven safe to take and has over 96% success rate unlike these rush vaccine that no one know what the long term side effects 
 ",40202,,"[context] [user64374]: Australia's top pick for a coronavirus vaccine has been approved for use in the UK as the country grapples with rising cases. #9News 
  ",2024-04-19T14:20:59.230444Z,1,0,0,1,0,0,0,
1,['None of the above'],7289,170.911,"[main_tweet] [user42022]: I couldn't be prouder than to work for a President and VP who care as much as they do about every single life. We need a Congress that shows they do too by putting the American Rescue Plan on the President's desk so we have the tools we need to prevent more loss. 
 ",232006," [context] [user116127]: @user Andy - why not embrace early intervention w IVERMECTIN like so many places in the world that are having success keeping Covid deaths and hospitalizations down? It's cheap, safe and the data is strong. 
 ",,2024-04-19T14:23:30.991441Z,0,0,0,0,0,0,1,
1,['None of the above'],7290,19.537,"[main_tweet] [user116127]: @user Andy - why not embrace early intervention w IVERMECTIN like so many places in the world that are having success keeping Covid deaths and hospitalizations down? It's cheap, safe and the data is strong. 
 ",41182,,"[context] [user42022]: I couldn't be prouder than to work for a President and VP who care as much as they do about every single life. We need a Congress that shows they do too by putting the American Rescue Plan on the President's desk so we have the tools we need to prevent more loss. 
  ",2024-03-21T17:03:24.832859Z,0,0,0,0,0,0,1,
1,['None of the above'],7291,15.166,"[main_tweet] [user27912]: @user Currently yes In May and June, due to shortage, veterinary presentations were used The Veterinary Medical College gave a statement that Tablets, 1.87% Oral Paste and 1% Injectable Bottles could be used. The injectable form has been used for several years to treat strongyloidiasis 
 ",82231," [context] [user26354]: @user For how long do you consider we can take ivermectin as prophylaxis? I read the news about a nursing home in colombia, where the people with covid were treated with ivm plus nitazoxanide and paracetamol. None of patients went to ICU or died. What is your opinion about it? Thanks. 
 ",,2024-03-21T17:03:40.321729Z,0,0,0,0,0,0,1,
1,['None of the above'],7292,14.801,"[main_tweet] [user26354]: @user For how long do you consider we can take ivermectin as prophylaxis? I read the news about a nursing home in colombia, where the people with covid were treated with ivm plus nitazoxanide and paracetamol. None of patients went to ICU or died. What is your opinion about it? Thanks. 
 ",42154,,"[context] [user27912]: @user Currently yes In May and June, due to shortage, veterinary presentations were used The Veterinary Medical College gave a statement that Tablets, 1.87% Oral Paste and 1% Injectable Bottles could be used. The injectable form has been used for several years to treat strongyloidiasis 
  ",2024-03-21T17:03:55.504798Z,0,0,0,0,0,0,1,
1,['None of the above'],7293,18.917,"[main_tweet] [user15082]: @user @user @user yea ok positive result....but how unwell is she? They never suggested you would not get covid at all with the vac. 
 ",165977," [context] [user6341]: @user @user @user lets see how many die from this spike compared to the spike in march, then again people are dying from all sorts and it gets put down as covid..., i will not have the vaccine but ill have ivermectin if offered 
 ",,2024-03-21T17:04:14.742354Z,0,0,0,0,0,0,1,
1,['None of the above'],7294,35.172,"[main_tweet] [user6341]: @user @user @user lets see how many die from this spike compared to the spike in march, then again people are dying from all sorts and it gets put down as covid..., i will not have the vaccine but ill have ivermectin if offered 
 ",42264,,"[context] [user15082]: @user @user @user yea ok positive result....but how unwell is she? They never suggested you would not get covid at all with the vac. 
  ",2024-03-21T17:04:50.284268Z,0,0,0,0,0,0,1,
