new_id,previous_context,main_tweet,posterior_context
122510,"[context] @cjwerleman @dwnews @TorontoStar @globeandmail @am640 @NEWSTALK1010 @fordnation @vinaymenon @muftimenk @liberal_party @MooreintheAM @charlesadler @RichardDawkins @610CKTB @ImranKhanPTI @stabroeknews @MehboobaMufti @YasirQadhi @680NEWS @IlhanMN @masterknia @GiGiHadid @DrOakley1689 @Ayaan @BenMulroney @C_Mulroney @larryelder @GOPLeader @DVATW @POTUS @kanyewest @jamiljivani @KellyCutrara @kristynwongtam @tedwheeler @EvanLSolomon @JustinTrudeau @CanadianPM @NDP @theJagmeetSingh @JoeBiden @TheDemocrats @KamalaHarris @erinotoole @EmmanuelMacron @SecPompeo @CNN @CBS @NBCNews @FoxNews America, look at what you have become! Instead of leading the world, America is being led to the chaos & anarchy of Third World nations by your puppet president. He plays sweet music to many of u and u dance along with him to the river. Will u let him drown these U.S. of America?  "," @cjwerleman @dwnews @TorontoStar @globeandmail @am640 @NEWSTALK1010 @fordnation @vinaymenon @muftimenk @liberal_party @MooreintheAM @charlesadler @RichardDawkins @610CKTB @ImranKhanPTI @stabroeknews @MehboobaMufti @YasirQadhi @680NEWS @IlhanMN @masterknia @GiGiHadid @DrOakley1689 @Ayaan @BenMulroney @C_Mulroney @larryelder @GOPLeader @DVATW @POTUS @kanyewest @jamiljivani @KellyCutrara @kristynwongtam @tedwheeler @EvanLSolomon @JustinTrudeau @CanadianPM @NDP @theJagmeetSingh @JoeBiden @TheDemocrats @KamalaHarris @erinotoole @EmmanuelMacron @SecPompeo @CNN @CBS @NBCNews @FoxNews ""Proud Boys, stand back and standby."" POTUS just sent out this tweet ""..there will be violence. Something must be done."" Ok, proud boys, no need to stand by anymore. Do the something! Pennsylvania, Texas, Michigan, Minnesota! Let her rip. Let America's enemies rejoice & dance. ", [context] @cjwerleman @dwnews @TorontoStar @globeandmail @am640 @NEWSTALK1010 @fordnation @vinaymenon @muftimenk @liberal_party @MooreintheAM @charlesadler @RichardDawkins @610CKTB @ImranKhanPTI @stabroeknews @MehboobaMufti @YasirQadhi @680NEWS @IlhanMN @masterknia @GiGiHadid @DrOakley1689 @Ayaan @BenMulroney @C_Mulroney @larryelder @GOPLeader @DVATW @POTUS @kanyewest @jamiljivani @KellyCutrara @kristynwongtam @tedwheeler @EvanLSolomon @JustinTrudeau @CanadianPM @NDP @theJagmeetSingh @JoeBiden @TheDemocrats @KamalaHarris @erinotoole @EmmanuelMacron @SecPompeo @CNN @CBS @NBCNews @FoxNews 100 million early votes only mean Trump will lose BIGLY! He knows it. This is why he called for violence tomorrow. An order that most likely came from his blackmailer Putin. 
352269,"[context] Happy Sunday!☀The lockdown is absolutely necessary now, but it is unrealistic to expect people to continue to distance & avoid mixing for the next year. Intimacy & close contact is what makes us human. We need a plan to stop lockdown/release cycles & learn from other countries.  "," We are missing three components: long-term strategy, functional test/trace/isolate, and real & enforceable border restrictions. Vaccines will help but risky to rely completely on them & not going to help with the lockdown/release cycles in short-term. "," [context] Compliance is hard because there's no incentive or pay-off with current system. There needs to be a plan where people's sacrifices result in an outcome -> schools back, live music, sports matches, bars/clubs & all the aspects that make life enjoyable. Arts & humanities are vital. "
59626,"[context] In the face of a global pandemic, guys, I just have to say that your choice around whether you dilute #SunlightLiquid or not, could virtually launch another catastrophe. Simple rule. If you bought the Sunlight, you get to choose. If you didn't ... fit in or f-off. Thanks.  "," @Devi_HQ Completely unrelated, Maam, please do a piece on Ivermectin as a Drug to Help in thr fight against the covid pandemic. Should a class action be brought against all governments that have banned the drug, purely cos its not profitable... ",
155222,[context] - 1 in 11 patients in the control group died - 1 in 6 patients treated with chloroquine or hydroxychloroquine alone died - 1 in 5 treated with chloroquine and an antibiotic died - 1 in 4 treated with hydroxychloroquine and an antibiotic died  ," @ryanstruyk And I keep hearing people wanting it to ward off covid ....but I live in a red state full blown Trump country . I even heard someone say , if bleach cleans surfaces , if you inhale ,its gotta clean the lungs right? Just cannot fix stupid! ",
79194,"[context] @_ph1bs_ @Meglatuthkernel @jelle_simons @glamelegance @itsJeffTiedrich @realDonaldTrump Man who thinks windmills cause cancer, suggested bleach cures Covid, confused Nepal and Bhutan with 'Nipple and Button', altered a weather map with a sharpie and boasts about his ability to recognize an elephant retweets crazy lady who believes in demon seed. But her emails.  "," @KathiInCali @_ph1bs_ @Meglatuthkernel @jelle_simons @glamelegance @itsJeffTiedrich @realDonaldTrump Man who thinks windmills cause cancer, suggested bleach cures Covid, confused Nepal and Bhutan with 'Nipple and Button', altered a weather map with a sharpie and boasts about his ability to recognize an elephant retweets crazy lady who believes in demon seed. But her emails. ",
376652,"[context] 1. The #Moderna vaccine, just like Pfizer/BioNTech, is a messenger RNA vaccine. #SARSCoV2 is covered w/Spike proteins that it grabs human cells with. The vaccine consists of small genetic material ""messenger RNA"" that instructs the human cell to make a part of the Spike protein🧵  "," the #vaccines for #covid19 make human cells produce the spike protein without the other harmful effects of the real virus, so when the real virus comes your immune system attacks the virus that has the spike protein. nice. ",
355965,[context] Coronavirus: Americans drinking and inhaling bleach to try to prevent COVID-19 infections - study  , Well they know who put that stupid idea in their head! All answers on a postcard to @realDonaldTrump ,
210166,," Every time I saw the name, ""Ivermectin"" today I thought of horse-dewormer. After all, Covid-19 was initially said to be a zoonotic virus. Well, bingo: ",
348256,," Vaccine Czar Sec. Carlito Galvez Jr., says vaccination key to stemming the rise of COVID-19 cases but with short supply of vaccines, mass vaccination may only begin in MAY. For the meantime, we're counting on strict compliance to health protocols @gmanews ", [context]  Vaccine Procurement Chief Carlito Galvez Jr says vaccines are the key to stemming the rise in #COVID19 cases as businesses reopen. 
303631,"[context] Harris joins Austin, San Antonio, Dallas counties in issuing stay-at-home orders | via @TexasTribune #StayTheFHomeYall #StayAtHomeTX #DemocratsLeadRegardless 🔥  [context] Most of the House Democratic Caucus has signed onto a letter to @govabbott asking him to issue a statewide stay-at-home order to help combat the new coronavirus. #txlege #COVID19  "," Send in the cavalry y'all, states rights' won't get the job done. #COVIDJuneteenth #COVIDIOTS #MAGAMasochism 🦊🤡😷 "," [context] Outrage is my default setting, dear. "
188278,," Breaking: A member of the US Navy who serves as one of President Donald Trump's personal valets has tested positive for coronavirus, CNN has learned, raising concerns about the President's possible exposure to the virus.-@kaitlancollins reporting "," [context] @jimsciutto @ATrumpest @kaitlancollins I'm not concerned about Trump being exposed to the virus. The valet, on the other hand, should get the best care available.  [context] Quick! Fetch some bleach!  [context] Perhaps he'd like to try the bleach cocktail now. "
159775,"[context] Last May, Peru was the envy of the world when its mortality rate from COVID-19 began to swiftly plummet. That's when #ivermectin use started nationwide. Then in December, IVM use was restricted under a new President. Now deaths have skyrocketed.  [context] ""What have I done?"" Zuma asks. Here is the answer  "," @thedailyvox The Covid-19 pandemic could be stopped but greed, power and profits take precedence over saving lives. And some doctors and scientists are scavenging for research funding and hence the fervent support for vaccines without long term data on side effects.🤔 ",
140714,"[context] Can my Texas friends please help me understand this foreign term I am seeing all over Tennessee. It is ""at your own risk"". This term seems to grant them freedoms we don't enjoy in Texas. Seems we should learn more about it, and consider using it in our society.  ", @lukemaciastx @TaraRoss As long as the policy includes the clause about refusing to admit yourself as the 51st patient in a 50 bed ICU ward - it makes sense. , [context] @hardwarehank58 @lukemaciastx @TaraRoss Don't forget the clause where they can sue you if they get infected after observing all the rules. So thankful for people like you shielding the world from things with a 0.2% fatality rate. 
229724,[context] The UK will launch the world's first Covid-19 human challenge trials:  ," Human challenge trials, where people volunteer to be infected by a disease to test the vaccine, were instrumental in developing treatments for typhoid, cholera and malaria: "," [context] About 2,000 people have volunteered to take part in the Covid-19 trials, expected to start in east London in January 2021: "
108184,"[context] By not treating the entire cohort as contacts, are we ignoring the studies that found substantial spread within short periods of unmasked time, further distance than 6 feet? So maybe this 184 were not seen as close contacts, but we're exposed  "," @Theresa_Chapple In my school,my original understanding was that individual classrooms would be learning pods with limited contacts. As a 'specials' teacher, my schedule ended up being to see every student each week, some twice...seemed to counteract some of the measures taken. ", [context] @KenyaBradshaw @ConorPWilliams @ericlerum @karinchenoweth @jacobwaters @selmekki @DataDrivenMD @DanGordonDC By the way: Perhaps we should talk to teachers working in-person. Perhaps we will find out some things. Like what we read from one teacher in another school. 
330111,"[context] One important aspect of all of this is speed. SARS2 grows really fast in the nose, but causes serious disease in the lungs rather slowly.  "," Therefore, stopping the virus in the nose has to be done fast, but it appears that there is a lot more time for the immune system to stop the virus in the lungs (or on the way to the lungs) and prevent severe disease. ", [context] But what about variants? 
23523,, '#Vaccinetourism': Perks and problems of travelling to get #COVID19 shots by @saba_aziz #vaccine #Moderna #Sinovac #astrazenecavaccine #SputnikV #HealthFirst #DestinationHealth ,
326455,"[context] Dr. Pierre Kory discusses his emotional testimony today before the Senate Committee on Homeland Security & Governmental Affairs. ""If you take Ivermectin, you will not get COVID19."" The global solution to the pandemic is here. @NIH get on this NOW.  ", The research on Ivermectin by this international doctors group is overwhelming in 2 days at any stage this disease is amenable to remission.and cure. ,
116384,"[context] Watch this, tell me is this what you want 4your children? This is like a prison for children .This is abuse. This is evil. #COVID19 #COVID #ChildrensLivesMatter #Florida #schoolsreopening #USA #ireland #Covid19UK At what point are we no longer living for fear of dying?  "," @amdowdican ""We Know it's Curable; It's Easier than Treating the #Flu""  Professor Thomas Borody, from the Centre for Digestive Diseases in #Sydney, #Australia, has 100% success rate using #Ivermectin-based therapies for COVID-19. Better even than #HCQ. ",
43063,[context] Thought I'd show you what #Covid19 does to your hair. Please take this seriously. #WearADamnMask #LongHauler  ," @Alyssa_Milano That's not from Covid, that's from anal bleaching.... ",
215321,," For the U.S. and the rest of the world this is a BIG deal. Not just because it's good to have two more vaccines potentially authorized (note: they aren't yet), but b/c of the supply increase. HUNDREDS of millions of doses. "," [context] ☝ For those asking ""But isn't 66% bad?"" -- important context on the J&J shot: 💯It was 100% effective at preventing hospitalization+ death, and 85% effective at stopping severe disease. A non-deadly, no-severe virus is a VERY diff risk profile. "
